station_european_code	component_code	component_name	component_caption	measurement_unit	measurement_european_group_code	statistics_period	statistics_year	statistics_average_group	statistic_shortname	statistic_name	statistic_value	statistics_percentage_valid	statistics_number_valid	statistics_calculated
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2008	hour	Hours(c > 350)	hours with c > 350 ug/m3	6.000	92.281	8106	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	P50	50 percentile	17.475	95.068	347	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Mean	annual mean	19.658	95.068	347	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	P95	95 percentile	37.345	95.068	347	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	P98	98 percentile	42.294	95.068	347	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Max	maximum	96.681	95.068	347	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Max4	4th highest value	52.214	95.068	347	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	day	Days(c > 125)	days with c > 125 ug/m3	0.000	95.068	347	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	14.680	93.231	8167	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	19.523	93.231	8167	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	45.130	93.231	8167	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	67.020	93.231	8167	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	P99_9	99.9 percentile	187.840	93.231	8167	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Max	maximum	384.930	93.231	8167	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Max25	25th highest value	127.540	93.231	8167	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2009	hour	Hours(c > 350)	hours with c > 350 ug/m3	2.000	93.231	8167	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P50	50 percentile	15.539	92.603	338	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Mean	annual mean	17.940	92.603	338	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P95	95 percentile	38.098	92.603	338	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	P98	98 percentile	46.183	92.603	338	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max	maximum	77.754	92.603	338	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Max4	4th highest value	69.971	92.603	338	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	day	Days(c > 125)	days with c > 125 ug/m3	0.000	92.603	338	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	13.460	89.726	7860	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	17.895	89.726	7860	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	45.770	89.726	7860	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	65.540	89.726	7860	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	P99_9	99.9 percentile	193.730	89.726	7860	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max	maximum	291.780	89.726	7860	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Max25	25th highest value	115.740	89.726	7860	Y
RO0174A	1	Sulphur dioxide (air)	SO2	µg/m3	100	Calendar year	2010	hour	Hours(c > 350)	hours with c > 350 ug/m3	0.000	89.726	7860	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	P50	50 percentile	20.490	71.781	262	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Mean	annual mean	23.404	71.781	262	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	P95	95 percentile	46.480	71.781	262	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	P98	98 percentile	49.500	71.781	262	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Max	maximum	104.620	71.781	262	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Max36	36th highest value	36.360	71.781	262	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Max8	8th highest value	49.140	71.781	262	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2009	day	Days(c > 50)	days with c > 50 ug/m3	4.000	71.781	262	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P50	50 percentile	20.300	91.781	335	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Mean	annual mean	23.855	91.781	335	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P95	95 percentile	48.410	91.781	335	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	P98	98 percentile	56.380	91.781	335	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max	maximum	100.800	91.781	335	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max36	36th highest value	40.430	91.781	335	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Max8	8th highest value	56.380	91.781	335	Y
RO0174A	5	Particulate matter < 10 µm (aerosol)	PM10	µg/m3	100	Calendar year	2010	day	Days(c > 50)	days with c > 50 ug/m3	12.000	91.781	335	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P50	50 percentile	68.454	93.169	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	Mean	annual mean	69.110	93.169	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P95	95 percentile	111.170	93.169	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	P98	98 percentile	120.021	93.169	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	day	Max	maximum	137.717	93.169	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P50	50 percentile	93.049	92.896	340	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Mean	annual mean	93.814	92.896	340	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P95	95 percentile	152.592	92.896	340	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	P98	98 percentile	162.340	92.896	340	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Max	maximum	199.798	92.896	340	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Max26	26th highest value	146.330	92.896	340	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	Days(c > 120)	days with c > 120 ug/m3	74.000	92.896	340	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	10395.000	92.896	340	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	64.050	90.642	7962	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	68.911	90.642	7962	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	130.540	90.642	7962	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	151.580	90.642	7962	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	Max	maximum	215.270	90.642	7962	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2008	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	24888.000	89.946	993	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	Mean	annual mean	40.566	93.425	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P50	50 percentile	42.223	93.425	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P95	95 percentile	59.581	93.425	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	P98	98 percentile	63.085	93.425	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	day	Max	maximum	69.551	93.425	341	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Mean	annual mean	55.518	93.699	342	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P50	50 percentile	58.384	93.699	342	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P95	95 percentile	82.571	93.699	342	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	P98	98 percentile	86.283	93.699	342	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Max	maximum	97.234	93.699	342	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Max26	26th highest value	80.230	93.699	342	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	Days(c > 120)	days with c > 120 ug/m3	0.000	93.699	342	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	dymax	SOMO35	SOMO35 (c > 70 ug/m3, year,corrected)	691.000	93.699	342	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	39.150	89.498	7840	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	40.557	89.498	7840	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	75.390	89.498	7840	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	82.180	89.498	7840	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	Max	maximum	119.410	89.498	7840	Y
RO0174A	7	Ozone (air)	O3	µg/m3	100	Calendar year	2010	hour	AOT40	AOT40 (c > 80 ug/m3,3 months,corrected)	465.000	93.116	1028	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	P50	50 percentile	13.937	94.536	346	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	Mean	annual mean	15.424	94.536	346	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	P95	95 percentile	27.943	94.536	346	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	P98	98 percentile	33.059	94.536	346	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	day	Max	maximum	43.933	94.536	346	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	P50	50 percentile	12.440	91.416	8030	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Mean	annual mean	15.434	91.416	8030	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	P95	95 percentile	35.880	91.416	8030	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	P98	98 percentile	46.820	91.416	8030	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Max	maximum	162.610	91.416	8030	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Max19	19th highest value	86.140	91.416	8030	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2008	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	91.416	8030	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	P50	50 percentile	12.422	91.781	335	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	Mean	annual mean	13.555	91.781	335	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	P95	95 percentile	24.581	91.781	335	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	P98	98 percentile	27.065	91.781	335	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	day	Max	maximum	51.202	91.781	335	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	P50	50 percentile	11.280	90.970	7969	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Mean	annual mean	13.625	90.970	7969	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	P95	95 percentile	30.450	90.970	7969	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	P98	98 percentile	41.950	90.970	7969	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Max	maximum	143.150	90.970	7969	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Max19	19th highest value	73.750	90.970	7969	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2009	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	90.970	7969	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	P50	50 percentile	13.911	74.247	271	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	Mean	annual mean	17.076	74.247	271	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	P95	95 percentile	38.054	74.247	271	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	P98	98 percentile	44.358	74.247	271	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	day	Max	maximum	49.095	74.247	271	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	P50	50 percentile	13.200	74.224	6502	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Mean	annual mean	17.101	74.224	6502	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	P95	95 percentile	42.430	74.224	6502	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	P98	98 percentile	56.070	74.224	6502	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Max	maximum	120.620	74.224	6502	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Max19	19th highest value	94.680	74.224	6502	Y
RO0174A	8	Nitrogen dioxide (air)	NO2	µg/m3	100	Calendar year	2010	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	74.224	6502	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	P50	50 percentile	19.175	94.536	346	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	Mean	annual mean	21.174	94.536	346	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	P95	95 percentile	37.925	94.536	346	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	P98	98 percentile	42.156	94.536	346	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	day	Max	maximum	49.822	94.536	346	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	P50	50 percentile	17.460	91.485	8036	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	Mean	annual mean	21.175	91.485	8036	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	P95	95 percentile	45.850	91.485	8036	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	P98	98 percentile	59.230	91.485	8036	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2008	hour	Max	maximum	219.760	91.485	8036	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	P50	50 percentile	19.821	91.781	335	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	Mean	annual mean	21.691	91.781	335	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	P95	95 percentile	33.910	91.781	335	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	P98	98 percentile	36.970	91.781	335	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	day	Max	maximum	71.823	91.781	335	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	P50	50 percentile	18.540	90.925	7965	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	Mean	annual mean	21.734	90.925	7965	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	P95	95 percentile	41.450	90.925	7965	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	P98	98 percentile	55.290	90.925	7965	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2009	hour	Max	maximum	270.210	90.925	7965	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	P50	50 percentile	24.622	74.247	271	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	Mean	annual mean	28.901	74.247	271	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	P95	95 percentile	56.102	74.247	271	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	P98	98 percentile	62.650	74.247	271	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	day	Max	maximum	77.157	74.247	271	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	P50	50 percentile	24.150	74.235	6503	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	Mean	annual mean	28.945	74.235	6503	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	P95	95 percentile	60.210	74.235	6503	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	P98	98 percentile	77.010	74.235	6503	Y
RO0174A	9	Nitrogen oxides (air)	NOX	µg NO2/m3	100	Calendar year	2010	hour	Max	maximum	172.900	74.235	6503	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	P50	50 percentile	0.159	96.721	354	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	Mean	annual mean	0.246	96.721	354	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	P95	95 percentile	0.749	96.721	354	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	P98	98 percentile	1.068	96.721	354	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	day	Max	maximum	1.591	96.721	354	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	P50	50 percentile	0.303	96.448	353	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	Mean	annual mean	0.461	96.448	353	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	P95	95 percentile	1.331	96.448	353	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	P98	98 percentile	1.673	96.448	353	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	dymax	Max	maximum	2.619	96.448	353	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	P50	50 percentile	0.100	93.887	8247	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	Mean	annual mean	0.248	93.887	8247	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	P95	95 percentile	1.030	93.887	8247	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	P98	98 percentile	1.520	93.887	8247	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2008	hour	Max	maximum	4.460	93.887	8247	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	P50	50 percentile	0.110	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	Mean	annual mean	0.174	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	P95	95 percentile	0.486	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	P98	98 percentile	0.759	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	day	Max	maximum	1.721	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	P50	50 percentile	0.162	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	Mean	annual mean	0.281	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	P95	95 percentile	0.906	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	P98	98 percentile	1.173	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	dymax	Max	maximum	1.980	95.068	347	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	P50	50 percentile	0.100	95.719	8385	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	Mean	annual mean	0.171	95.719	8385	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	P95	95 percentile	0.580	95.719	8385	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	P98	98 percentile	1.040	95.719	8385	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2009	hour	Max	maximum	3.350	95.719	8385	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P50	50 percentile	0.200	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	Mean	annual mean	0.400	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P95	95 percentile	1.528	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	P98	98 percentile	2.133	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	day	Max	maximum	3.136	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P50	50 percentile	0.375	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	Mean	annual mean	0.594	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P95	95 percentile	2.156	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	P98	98 percentile	2.408	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	dymax	Max	maximum	3.979	89.863	328	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P50	50 percentile	0.150	90.616	7938	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	Mean	annual mean	0.396	90.616	7938	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P95	95 percentile	1.780	90.616	7938	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	P98	98 percentile	2.280	90.616	7938	Y
RO0174A	10	Carbon monoxide (air)	CO	mg/m3	100	Calendar year	2010	hour	Max	maximum	4.860	90.616	7938	Y
RO0174A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2009	day	P50	50 percentile	0.010	67.945	248	Y
RO0174A	12	Lead (aerosol)	Pb	µg/m3	100	Calendar year	2009	day	Mean	annual mean	0.015	67.945	248	Y
